AL, 01, 2005080100, 03, HWRF, 039, 177N,  456W,  47,  990, XX,  34, NEQ, 0134, 0125, 0105, 0131,    0,    0,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 040, 177N,  457W,  47,  989, XX,  34, NEQ, 0140, 0131, 0140, 0129,    0,    0,  39,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 041, 177N,  457W,  50,  986, XX,  34, NEQ, 0133, 0125, 0127, 0135,    0,    0,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 042, 178N,  457W,  51,  983, XX,  34, NEQ, 0135, 0120, 0152, 0131,    0,    0,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 042, 178N,  457W,  51,  983, XX,  50, NEQ, 0043, 0000, 0000, 0000,    0,    0,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 043, 179N,  458W,  59,  982, XX,  34, NEQ, 0132, 0130, 0125, 0130,    0,    0,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 043, 179N,  458W,  59,  982, XX,  50, NEQ, 0048, 0000, 0000, 0031,    0,    0,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 044, 180N,  460W,  57,  981, XX,  34, NEQ, 0134, 0125, 0095, 0132,    0,    0,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 044, 180N,  460W,  57,  981, XX,  50, NEQ, 0055, 0000, 0000, 0035,    0,    0,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 045, 180N,  461W,  54,  981, XX,  34, NEQ, 0133, 0134, 0161, 0135,    0,    0,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
